id;the_geom;junction;type;lanes;maxspeed;oneway
roads.1900;MULTILINESTRING ((166493.8720781026 5391621.791711577, 166444.1790574125 5391748.061487928, 166440.1938196421 5391756.244135866));;primary;1;50.0;
roads.1901;MULTILINESTRING ((166493.8720781026 5391621.791711577, 166504.6366728623 5391596.814295314));;primary;1;50.0;
roads.1902;MULTILINESTRING ((166504.6366728623 5391596.814295314, 166493.8720781026 5391621.791711577));;primary;1;50.0;
roads.1903;MULTILINESTRING ((166537.24215171565 5391521.130218463, 166541.45002846766 5391511.397260355));;primary;1;50.0;
roads.1904;MULTILINESTRING ((166541.45002846766 5391511.397260355, 166537.24215171565 5391521.130218463));;primary;1;50.0;
roads.1905;MULTILINESTRING ((166541.45002846766 5391511.397260355, 166589.64023603208 5391400.0523332935));;primary;1;50.0;
roads.1906;MULTILINESTRING ((166589.64023603208 5391400.0523332935, 166541.45002846766 5391511.397260355));;primary;1;50.0;
roads.1907;MULTILINESTRING ((166589.64023603208 5391400.0523332935, 166613.91901697405 5391341.824366603));;primary;1;50.0;
roads.1908;MULTILINESTRING ((166613.91901697405 5391341.824366603, 166589.64023603208 5391400.0523332935));;primary;1;50.0;
roads.1909;MULTILINESTRING ((166613.91901697405 5391341.824366603, 166620.9544087922 5391326.503702207, 166628.65771755512 5391306.777232767));;primary;1;50.0;
roads.1910;MULTILINESTRING ((166628.65771755512 5391306.777232767, 166620.9544087922 5391326.503702207, 166613.91901697405 5391341.824366603));;primary;1;50.0;
roads.1911;MULTILINESTRING ((166628.65771755512 5391306.777232767, 166673.67531963193 5391197.998405683));;primary;1;50.0;
roads.1912;MULTILINESTRING ((166673.67531963193 5391197.998405683, 166628.65771755512 5391306.777232767));;primary;1;50.0;
roads.1913;MULTILINESTRING ((166673.67531963193 5391197.998405683, 166726.39623047158 5391084.937938882));;primary;1;50.0;
roads.1914;MULTILINESTRING ((166726.39623047158 5391084.937938882, 166673.67531963193 5391197.998405683));;primary;1;50.0;
roads.1915;MULTILINESTRING ((166726.39623047158 5391084.937938882, 166739.24249970916 5391051.687832023));;primary;1;50.0;
roads.1916;MULTILINESTRING ((166739.24249970916 5391051.687832023, 166726.39623047158 5391084.937938882));;primary;1;50.0;
roads.1917;MULTILINESTRING ((166739.24249970916 5391051.687832023, 166749.39483726947 5391023.027747973));;primary;1;50.0;
roads.1918;MULTILINESTRING ((166749.39483726947 5391023.027747973, 166739.24249970916 5391051.687832023));;primary;1;50.0;
roads.1919;MULTILINESTRING ((166749.39483726947 5391023.027747973, 166752.37819962273 5391014.968554454));;primary;1;50.0;
roads.1920;MULTILINESTRING ((166752.37819962273 5391014.968554454, 166749.39483726947 5391023.027747973));;primary;1;50.0;
roads.1921;MULTILINESTRING ((166752.37819962273 5391014.968554454, 166756.3300415459 5391005.389636417, 166757.9998339078 5391000.815092518));;primary;1;50.0;
roads.1922;MULTILINESTRING ((166757.9998339078 5391000.815092518, 166756.3300415459 5391005.389636417, 166752.37819962273 5391014.968554454));;primary;1;50.0;
roads.1923;MULTILINESTRING ((166427.29189065914 5391782.695784568, 166430.79845461913 5391796.052130371));;cycleway;1;50.0;
roads.1924;MULTILINESTRING ((166430.79845461913 5391796.052130371, 166427.29189065914 5391782.695784568));;cycleway;1;50.0;
roads.1925;MULTILINESTRING ((166430.79845461913 5391796.052130371, 166400.19672660006 5391864.384725026));;cycleway;1;50.0;
roads.1926;MULTILINESTRING ((166400.19672660006 5391864.384725026, 166430.79845461913 5391796.052130371));;cycleway;1;50.0;
roads.1927;MULTILINESTRING ((168144.52861953434 5392282.543287543, 168146.79953714655 5392268.98665223, 168154.52510980758 5392220.532974077));;residential;1;50.0;
roads.1928;MULTILINESTRING ((168154.52510980758 5392220.532974077, 168146.79953714655 5392268.98665223, 168144.52861953434 5392282.543287543));;residential;1;50.0;
roads.1929;MULTILINESTRING ((168039.56547166538 5392219.166571744, 168053.59172750532 5392233.567541281, 168088.7575546469 5392199.699198631));;residential;1;50.0;
roads.1930;MULTILINESTRING ((168088.7575546469 5392199.699198631, 168053.59172750532 5392233.567541281, 168039.56547166538 5392219.166571744));;residential;1;50.0;
roads.1931;MULTILINESTRING ((168080.69802351345 5392191.362631017, 168114.96216277964 5392158.937599611, 168121.6747280745 5392151.552937399, 168128.2425780313 5392140.729274736, 168132.35026724153 5392134.910601738, 168137.20379704016 5392132.070353717, 168144.07220962207 5392129.675334438, 168149.21517009675 5392127.065378234, 168153.7013455757 5392122.290695558, 168170.65530402353 5392099.1542455545));;footway;1;50.0;
roads.1932;MULTILINESTRING ((168170.65530402353 5392099.1542455545, 168153.7013455757 5392122.290695558, 168149.21517009675 5392127.065378234, 168144.07220962207 5392129.675334438, 168137.20379704016 5392132.070353717, 168132.35026724153 5392134.910601738, 168128.2425780313 5392140.729274736, 168121.6747280745 5392151.552937399, 168114.96216277964 5392158.937599611, 168080.69802351345 5392191.362631017));;footway;1;50.0;
roads.1933;MULTILINESTRING ((168037.32794990044 5392151.875344566, 168038.1405821832 5392147.146707244, 168040.71206242056 5392143.108944168, 168044.64164044557 5392140.360809847, 168049.31705905884 5392139.332178778, 168054.03700546848 5392140.176577408, 168058.0667710352 5392142.771184598));;residential;1;50.0;
roads.1934;MULTILINESTRING ((168058.0667710352 5392142.771184598, 168054.03700546848 5392140.176577408, 168049.31705905884 5392139.332178778, 168044.64164044557 5392140.360809847, 168040.71206242056 5392143.108944168, 168038.1405821832 5392147.146707244, 168037.32794990044 5392151.875344566));;residential;1;50.0;
roads.1935;MULTILINESTRING ((168058.0667710352 5392142.771184598, 168060.69391101797 5392146.486540535, 168061.77371007862 5392150.908123096, 168061.17258482834 5392155.406471414, 168058.96845891062 5392159.382828912, 168055.46189495063 5392162.284496272, 168051.14269870787 5392163.696948437));;residential;1;50.0;
roads.1936;MULTILINESTRING ((168051.14269870787 5392163.696948437, 168055.46189495063 5392162.284496272, 168058.96845891062 5392159.382828912, 168061.17258482834 5392155.406471414, 168061.77371007862 5392150.908123096, 168060.69391101797 5392146.486540535, 168058.0667710352 5392142.771184598));;residential;1;50.0;
roads.1937;MULTILINESTRING ((168058.0667710352 5392142.771184598, 168071.78133230092 5392120.417669587));;residential;1;50.0;
roads.1938;MULTILINESTRING ((168071.78133230092 5392120.417669587, 168058.0667710352 5392142.771184598));;residential;1;50.0;
roads.1939;MULTILINESTRING ((168071.78133230092 5392120.417669587, 168061.64012668966 5392089.282506439));;footway;1;50.0;
roads.1940;MULTILINESTRING ((168061.64012668966 5392089.282506439, 168071.78133230092 5392120.417669587));;footway;1;50.0;
roads.1941;MULTILINESTRING ((168051.14269870787 5392163.696948437, 168025.52808387633 5392188.199957239, 168021.275679328 5392190.364699855, 167955.0739781533 5392210.292637914));;footway;1;50.0;
roads.1942;MULTILINESTRING ((167955.0739781533 5392210.292637914, 168021.275679328 5392190.364699855, 168025.52808387633 5392188.199957239, 168051.14269870787 5392163.696948437));;footway;1;50.0;
roads.1943;MULTILINESTRING ((167779.05559931093 5392289.912701246, 167706.06340919778 5392251.054462963));;footway;1;50.0;
roads.1944;MULTILINESTRING ((167706.06340919778 5392251.054462963, 167779.05559931093 5392289.912701246));;footway;1;50.0;
roads.1945;MULTILINESTRING ((167213.53032218295 5392173.752999969, 167197.29994042532 5392159.091126955, 167177.57412665672 5392119.542567417));;footway;1;50.0;
roads.1946;MULTILINESTRING ((167177.57412665672 5392119.542567417, 167197.29994042532 5392159.091126955, 167213.53032218295 5392173.752999969));;footway;1;50.0;
roads.1947;MULTILINESTRING ((167230.97408639026 5392215.3130112, 167248.13955187058 5392248.398413906));;residential;1;50.0;
roads.1948;MULTILINESTRING ((167248.13955187058 5392248.398413906, 167230.97408639026 5392215.3130112));;residential;1;50.0;
roads.1949;MULTILINESTRING ((167118.5080048418 5392222.866605489, 167131.46559357014 5392227.180754584, 167140.4379445281 5392245.373896545, 167139.9147429214 5392254.554921838, 167131.22069069042 5392296.867590806));;residential;1;50.0;
roads.1950;MULTILINESTRING ((167131.22069069042 5392296.867590806, 167139.9147429214 5392254.554921838, 167140.4379445281 5392245.373896545, 167131.46559357014 5392227.180754584, 167118.5080048418 5392222.866605489));;residential;1;50.0;
roads.1951;MULTILINESTRING ((166291.2260770625 5392130.565790247, 166353.34235292516 5392160.994866221));;path;1;50.0;
roads.1952;MULTILINESTRING ((166353.34235292516 5392160.994866221, 166291.2260770625 5392130.565790247));;path;1;50.0;
roads.1953;MULTILINESTRING ((167479.21655085927 5390791.954262874, 167577.67864046592 5390839.4487343, 167584.98119906193 5390843.30172246, 167588.32078378578 5390848.720469479));;residential;1;50.0;
roads.1954;MULTILINESTRING ((167588.32078378578 5390848.720469479, 167584.98119906193 5390843.30172246, 167577.67864046592 5390839.4487343, 167479.21655085927 5390791.954262874));;residential;1;50.0;
roads.1955;MULTILINESTRING ((167588.32078378578 5390848.720469479, 167587.54154735018 5390855.536121789, 167561.39259896285 5390911.657990008, 167559.71167465186 5390918.105272358, 167560.43525134202 5390920.991200196));;residential;1;50.0;
roads.1956;MULTILINESTRING ((167560.43525134202 5390920.991200196, 167559.71167465186 5390918.105272358, 167561.39259896285 5390911.657990008, 167587.54154735018 5390855.536121789, 167588.32078378578 5390848.720469479));;residential;1;50.0;
roads.1957;MULTILINESTRING ((167560.43525134202 5390920.991200196, 167561.60410599536 5390925.657808813, 167567.24800417855 5390933.793678148, 167594.49901552478 5390945.736533246, 167601.53440734293 5390948.39220877, 167605.05210325198 5390950.725519693));;residential;1;50.0;
roads.1958;MULTILINESTRING ((167605.05210325198 5390950.725519693, 167601.53440734293 5390948.39220877, 167594.49901552478 5390945.736533246, 167567.24800417855 5390933.793678148, 167561.60410599536 5390925.657808813, 167560.43525134202 5390920.991200196));;residential;1;50.0;
roads.1959;MULTILINESTRING ((167631.34576697735 5390962.530239856, 167638.81530480957 5390968.87010228, 167740.1828331259 5391029.3369500805));;residential;1;50.0;yes
roads.1960;MULTILINESTRING ((167740.1828331259 5391029.3369500805, 167763.61558593792 5391042.768964012, 167770.85135283947 5391051.580375729));;residential;1;50.0;yes
roads.1961;MULTILINESTRING ((167834.8711919947 5391089.71208683, 167810.87070977967 5391075.420352244));;residential;1;50.0;
roads.1962;MULTILINESTRING ((167810.87070977967 5391075.420352244, 167834.8711919947 5391089.71208683));;residential;1;50.0;
roads.1963;MULTILINESTRING ((167810.87070977967 5391075.420352244, 167805.05983236025 5391071.951040833));;residential;1;50.0;
roads.1964;MULTILINESTRING ((167805.05983236025 5391071.951040833, 167810.87070977967 5391075.420352244));;residential;1;50.0;
roads.1965;MULTILINESTRING ((167805.05983236025 5391071.951040833, 167770.85135283947 5391051.580375729));;residential;1;50.0;
roads.1966;MULTILINESTRING ((167770.85135283947 5391051.580375729, 167805.05983236025 5391071.951040833));;residential;1;50.0;
roads.1967;MULTILINESTRING ((167770.85135283947 5391051.580375729, 167759.87525104726 5391049.907127912, 167736.1085397629 5391035.600103866));;residential;1;50.0;yes
roads.1968;MULTILINESTRING ((167736.1085397629 5391035.600103866, 167675.82903549835 5390999.141853871, 167642.243945126 5390978.295474775, 167635.53137983117 5390974.473132004, 167626.50336912784 5390970.850350754));;residential;1;50.0;yes
roads.1969;MULTILINESTRING ((167736.1085397629 5391035.600103866, 167740.1828331259 5391029.3369500805));;residential;1;50.0;
roads.1970;MULTILINESTRING ((167740.1828331259 5391029.3369500805, 167736.1085397629 5391035.600103866));;residential;1;50.0;
roads.1971;MULTILINESTRING ((167591.38206978253 5391075.604563502, 167582.87726068593 5391027.264583948));;service;1;50.0;
roads.1972;MULTILINESTRING ((167582.87726068593 5391027.264583948, 167591.38206978253 5391075.604563502));;service;1;50.0;
roads.1973;MULTILINESTRING ((167582.87726068593 5391027.264583948, 167597.80520440135 5391011.43786236, 167603.99456808943 5390999.433519302, 167608.3805560267 5390984.190175154, 167608.30263238316 5390980.720897917));;service;1;50.0;
roads.1974;MULTILINESTRING ((167608.30263238316 5390980.720897917, 167608.3805560267 5390984.190175154, 167603.99456808943 5390999.433519302, 167597.80520440135 5391011.43786236, 167582.87726068593 5391027.264583948));;service;1;50.0;
roads.1975;MULTILINESTRING ((167608.30263238316 5390980.720897917, 167610.5401541481 5390974.565236628, 167613.2229538762 5390969.29992362));;service;1;50.0;
roads.1976;MULTILINESTRING ((167613.2229538762 5390969.29992362, 167610.5401541481 5390974.565236628, 167608.30263238316 5390980.720897917));;service;1;50.0;
roads.1977;MULTILINESTRING ((167390.3056735627 5391150.164372425, 167393.96808480978 5391142.5809508115));;track;1;50.0;
roads.1978;MULTILINESTRING ((167393.96808480978 5391142.5809508115, 167390.3056735627 5391150.164372425));;track;1;50.0;
roads.1979;MULTILINESTRING ((167393.96808480978 5391142.5809508115, 167401.014608577 5391132.5874229055));;track;1;50.0;
roads.1980;MULTILINESTRING ((167401.014608577 5391132.5874229055, 167393.96808480978 5391142.5809508115));;track;1;50.0;
roads.1981;MULTILINESTRING ((167401.014608577 5391132.5874229055, 167445.20844642192 5391028.093530347, 167457.15302778405 5391022.7053801, 167478.6488214562 5391020.924681561, 167493.6212929679 5391016.565041758, 167525.2248964041 5390946.872486846));;track;1;50.0;
roads.1982;MULTILINESTRING ((167525.2248964041 5390946.872486846, 167493.6212929679 5391016.565041758, 167478.6488214562 5391020.924681561, 167457.15302778405 5391022.7053801, 167445.20844642192 5391028.093530347, 167401.014608577 5391132.5874229055));;track;1;50.0;
roads.1983;MULTILINESTRING ((167650.35913600484 5390753.025556451, 167630.7446417271 5390768.529477496, 167607.86848636903 5390797.250176035));;residential;1;50.0;
roads.1984;MULTILINESTRING ((167607.86848636903 5390797.250176035, 167630.7446417271 5390768.529477496, 167650.35913600484 5390753.025556451));;residential;1;50.0;
roads.1985;MULTILINESTRING ((167440.98943772085 5391177.473952299, 167447.73539886292 5391167.541791109, 167450.40706664193 5391163.780774585, 167452.60006061062 5391162.076804333));;service;1;50.0;
roads.1986;MULTILINESTRING ((167452.60006061062 5391162.076804333, 167450.40706664193 5391163.780774585, 167447.73539886292 5391167.541791109, 167440.98943772085 5391177.473952299));;service;1;50.0;
roads.1987;MULTILINESTRING ((167452.60006061062 5391162.076804333, 167458.2439587938 5391158.116226044, 167465.47972569536 5391155.997777888, 167470.38891523934 5391157.195161572, 167484.19253209772 5391163.089975797));;service;1;50.0;
roads.1988;MULTILINESTRING ((167484.19253209772 5391163.089975797, 167470.38891523934 5391157.195161572, 167465.47972569536 5391155.997777888, 167458.2439587938 5391158.116226044, 167452.60006061062 5391162.076804333));;service;1;50.0;
roads.1989;MULTILINESTRING ((167484.19253209772 5391163.089975797, 167490.22604849873 5391166.35975718, 167504.25230433868 5391172.592301419));;service;1;50.0;
roads.1990;MULTILINESTRING ((167504.25230433868 5391172.592301419, 167490.22604849873 5391166.35975718, 167484.19253209772 5391163.089975797));;service;1;50.0;
roads.1991;MULTILINESTRING ((167504.25230433868 5391172.592301419, 167519.15798415587 5391181.373134407, 167523.4660484496 5391185.656096177, 167524.91320182986 5391190.046517823, 167524.9577296262 5391196.7089098925, 167523.55510404223 5391200.377832915));;service;1;50.0;
roads.1992;MULTILINESTRING ((167523.55510404223 5391200.377832915, 167524.9577296262 5391196.7089098925, 167524.91320182986 5391190.046517823, 167523.4660484496 5391185.656096177, 167519.15798415587 5391181.373134407, 167504.25230433868 5391172.592301419));;service;1;50.0;
roads.1993;MULTILINESTRING ((167523.55510404223 5391200.377832915, 167513.7144610561 5391213.14999469));;service;1;50.0;
roads.1994;MULTILINESTRING ((167513.7144610561 5391213.14999469, 167523.55510404223 5391200.377832915));;service;1;50.0;
roads.1995;MULTILINESTRING ((167484.19253209772 5391163.089975797, 167510.67543895743 5391103.359102095));;service;1;50.0;
roads.1996;MULTILINESTRING ((167510.67543895743 5391103.359102095, 167484.19253209772 5391163.089975797));;service;1;50.0;
roads.1997;MULTILINESTRING ((167510.67543895743 5391103.359102095, 167525.19150055686 5391110.405206711));;service;1;50.0;
roads.1998;MULTILINESTRING ((167525.19150055686 5391110.405206711, 167510.67543895743 5391103.359102095));;service;1;50.0;
roads.1999;MULTILINESTRING ((167525.19150055686 5391110.405206711, 167532.20462847684 5391113.813128514, 167504.25230433868 5391172.592301419));;service;1;50.0;
roads.2000;MULTILINESTRING ((167504.25230433868 5391172.592301419, 167532.20462847684 5391113.813128514, 167525.19150055686 5391110.405206711));;service;1;50.0;
roads.2001;MULTILINESTRING ((167423.54567351355 5391091.07832255, 167445.67598828324 5391099.82837631));;footway;1;50.0;
roads.2002;MULTILINESTRING ((167445.67598828324 5391099.82837631, 167423.54567351355 5391091.07832255));;footway;1;50.0;
roads.2003;MULTILINESTRING ((167681.4506697834 5391203.340604449, 167679.75861352333 5391188.757023138));;service;1;50.0;
roads.2004;MULTILINESTRING ((167679.75861352333 5391188.757023138, 167681.4506697834 5391203.340604449));;service;1;50.0;
roads.2005;MULTILINESTRING ((167679.75861352333 5391188.757023138, 167679.34673140742 5391185.149509196, 167680.5823777552 5391162.092155415, 167685.07968518327 5391129.425110634));;service;1;50.0;
roads.2006;MULTILINESTRING ((167685.07968518327 5391129.425110634, 167680.5823777552 5391162.092155415, 167679.34673140742 5391185.149509196, 167679.75861352333 5391188.757023138));;service;1;50.0;
roads.2007;MULTILINESTRING ((167687.56210982794 5391116.361395186, 167734.2272403685 5391144.576587475));;footway;1;50.0;
roads.2008;MULTILINESTRING ((167734.2272403685 5391144.576587475, 167687.56210982794 5391116.361395186));;footway;1;50.0;
roads.2009;MULTILINESTRING ((167921.9341657441 5391443.804144163, 167927.74504316354 5391448.992969126, 167936.2498522601 5391454.841914358));;tertiary;1;50.0;
roads.2010;MULTILINESTRING ((167936.2498522601 5391454.841914358, 167927.74504316354 5391448.992969126, 167921.9341657441 5391443.804144163));;tertiary;1;50.0;
roads.2011;MULTILINESTRING ((167936.2498522601 5391454.841914358, 167991.39752799913 5391490.580431603));;tertiary;1;50.0;
roads.2012;MULTILINESTRING ((167991.39752799913 5391490.580431603, 167936.2498522601 5391454.841914358));;tertiary;1;50.0;
roads.2013;MULTILINESTRING ((167991.39752799913 5391490.580431603, 168030.62651655468 5391514.436889706, 168070.80172078195 5391535.959950323));;tertiary;1;50.0;
roads.2014;MULTILINESTRING ((168070.80172078195 5391535.959950323, 168030.62651655468 5391514.436889706, 167991.39752799913 5391490.580431603));;tertiary;1;50.0;
roads.2015;MULTILINESTRING ((168070.80172078195 5391535.959950323, 168103.362671839 5391554.980728115));;tertiary;1;50.0;
roads.2016;MULTILINESTRING ((168103.362671839 5391554.980728115, 168070.80172078195 5391535.959950323));;tertiary;1;50.0;
roads.2017;MULTILINESTRING ((168103.362671839 5391554.980728115, 168113.74878033 5391565.082174013, 168171.89095037134 5391597.766107118, 168189.13433949518 5391607.453100522, 168202.09192822356 5391614.990847248));;tertiary;1;50.0;
roads.2018;MULTILINESTRING ((168202.09192822356 5391614.990847248, 168189.13433949518 5391607.453100522, 168171.89095037134 5391597.766107118, 168113.74878033 5391565.082174013, 168103.362671839 5391554.980728115));;tertiary;1;50.0;
roads.2019;MULTILINESTRING ((168202.09192822356 5391614.990847248, 168215.66177415123 5391623.419007165));;tertiary;1;50.0;
roads.2020;MULTILINESTRING ((168215.66177415123 5391623.419007165, 168202.09192822356 5391614.990847248));;tertiary;1;50.0;
roads.2021;MULTILINESTRING ((167813.56464145685 5391308.634742883, 167907.37357634833 5391365.9107128605, 167922.3794437073 5391363.8229200095, 167939.2777424097 5391374.829892026));;service;1;50.0;
roads.2022;MULTILINESTRING ((167939.2777424097 5391374.829892026, 167922.3794437073 5391363.8229200095, 167907.37357634833 5391365.9107128605, 167813.56464145685 5391308.634742883));;service;1;50.0;
roads.2023;MULTILINESTRING ((167866.55271907445 5391269.611757404, 167869.30231049703 5391262.995366649, 167875.68091731952 5391251.574044302, 167884.34157370322 5391244.297564023, 167894.57183490714 5391240.981701486));;service;1;50.0;
roads.2024;MULTILINESTRING ((167894.57183490714 5391240.981701486, 167884.34157370322 5391244.297564023, 167875.68091731952 5391251.574044302, 167869.30231049703 5391262.995366649, 167866.55271907445 5391269.611757404));;service;1;50.0;
roads.2025;MULTILINESTRING ((167894.57183490714 5391240.981701486, 167906.0043466116 5391242.179096155, 167914.74292663886 5391246.0322518395, 167923.0807564993 5391252.940303893, 167926.9435428298 5391260.523815859, 167927.75617511262 5391268.07663152, 167926.00845910716 5391282.245853119));;service;1;50.0;
roads.2026;MULTILINESTRING ((167926.00845910716 5391282.245853119, 167927.75617511262 5391268.07663152, 167926.9435428298 5391260.523815859, 167923.0807564993 5391252.940303893, 167914.74292663886 5391246.0322518395, 167906.0043466116 5391242.179096155, 167894.57183490714 5391240.981701486));;service;1;50.0;
roads.2027;MULTILINESTRING ((167804.12474863758 5391249.946814039, 167832.52235073896 5391202.864718804));;footway;1;50.0;
roads.2028;MULTILINESTRING ((167832.52235073896 5391202.864718804, 167804.12474863758 5391249.946814039));;footway;1;50.0;
roads.2029;MULTILINESTRING ((167832.52235073896 5391202.864718804, 167849.09782291806 5391172.653705814, 167844.29995286488 5391169.368571116, 167856.52283295398 5391145.973533398));;footway;1;50.0;
roads.2030;MULTILINESTRING ((167856.52283295398 5391145.973533398, 167844.29995286488 5391169.368571116, 167849.09782291806 5391172.653705814, 167832.52235073896 5391202.864718804));;footway;1;50.0;
roads.2031;MULTILINESTRING ((167856.52283295398 5391145.973533398, 167869.88117184915 5391152.037202198, 167881.4361349935 5391149.304712981));;footway;1;50.0;
roads.2032;MULTILINESTRING ((167881.4361349935 5391149.304712981, 167869.88117184915 5391152.037202198, 167856.52283295398 5391145.973533398));;footway;1;50.0;
roads.2033;MULTILINESTRING ((167881.4361349935 5391149.304712981, 167891.04300704898 5391147.03275627, 167901.0506292713 5391129.900992511));;footway;1;50.0;
roads.2034;MULTILINESTRING ((167901.0506292713 5391129.900992511, 167891.04300704898 5391147.03275627, 167881.4361349935 5391149.304712981));;footway;1;50.0;
roads.2035;MULTILINESTRING ((167901.0506292713 5391129.900992511, 167910.88014030832 5391112.938121445, 167907.25112490848 5391100.51917038));;footway;1;50.0;
roads.2036;MULTILINESTRING ((167907.25112490848 5391100.51917038, 167910.88014030832 5391112.938121445, 167901.0506292713 5391129.900992511));;footway;1;50.0;
roads.2037;MULTILINESTRING ((167907.25112490848 5391100.51917038, 167946.1127591444 5391090.326125333));;footway;1;50.0;
roads.2038;MULTILINESTRING ((167946.1127591444 5391090.326125333, 167907.25112490848 5391100.51917038));;footway;1;50.0;
roads.2039;MULTILINESTRING ((167946.1127591444 5391090.326125333, 167958.02394465928 5391087.209880364));;footway;1;50.0;
roads.2040;MULTILINESTRING ((167958.02394465928 5391087.209880364, 167946.1127591444 5391090.326125333));;footway;1;50.0;
roads.2041;MULTILINESTRING ((167941.43734053112 5391153.111776831, 167936.13853276934 5391164.195253882, 167934.3796848148 5391178.901605401, 167941.68224341085 5391193.4237666605, 167931.4185863597 5391199.518168811, 167923.58169420785 5391202.849367655, 167913.52954418922 5391206.3494304, 167900.27139283574 5391207.823141425));;footway;1;50.0;
roads.2042;MULTILINESTRING ((167900.27139283574 5391207.823141425, 167913.52954418922 5391206.3494304, 167923.58169420785 5391202.849367655, 167931.4185863597 5391199.518168811, 167941.68224341085 5391193.4237666605, 167934.3796848148 5391178.901605401, 167936.13853276934 5391164.195253882, 167941.43734053112 5391153.111776831));;footway;1;50.0;
roads.2043;MULTILINESTRING ((167900.27139283574 5391207.823141425, 167896.96520395917 5391207.086285883));;footway;1;50.0;
roads.2044;MULTILINESTRING ((167896.96520395917 5391207.086285883, 167900.27139283574 5391207.823141425));;footway;1;50.0;
roads.2045;MULTILINESTRING ((167896.96520395917 5391207.086285883, 167888.30454757548 5391205.182742672, 167877.97409882984 5391200.592748952, 167871.40624887304 5391195.496169964));;footway;1;50.0;
roads.2046;MULTILINESTRING ((167871.40624887304 5391195.496169964, 167877.97409882984 5391200.592748952, 167888.30454757548 5391205.182742672, 167896.96520395917 5391207.086285883));;footway;1;50.0;
roads.2047;MULTILINESTRING ((167894.57183490714 5391240.981701486, 167897.3882180242 5391228.086691804, 167899.63687173824 5391217.878155199, 167900.27139283574 5391207.823141425));;footway;1;50.0;
roads.2048;MULTILINESTRING ((167900.27139283574 5391207.823141425, 167899.63687173824 5391217.878155199, 167897.3882180242 5391228.086691804, 167894.57183490714 5391240.981701486));;footway;1;50.0;
roads.2049;MULTILINESTRING ((168055.8403812193 5391281.555045496, 168075.59959083516 5391250.407350875, 168104.26435971438 5391204.553345404));;residential;1;50.0;
roads.2050;MULTILINESTRING ((168104.26435971438 5391204.553345404, 168075.59959083516 5391250.407350875, 168055.8403812193 5391281.555045496));;residential;1;50.0;
roads.2051;MULTILINESTRING ((168014.6076418295 5391293.605808083, 168021.39813076792 5391285.1165431235, 168030.74896799453 5391279.590081871));;residential;1;50.0;
roads.2052;MULTILINESTRING ((168030.74896799453 5391279.590081871, 168021.39813076792 5391285.1165431235, 168014.6076418295 5391293.605808083));;residential;1;50.0;
roads.2053;MULTILINESTRING ((168030.74896799453 5391279.590081871, 168039.18698539666 5391277.793982674, 168047.79198203498 5391278.469438742, 168055.8403812193 5391281.555045496));;residential;1;50.0;
roads.2054;MULTILINESTRING ((168055.8403812193 5391281.555045496, 168047.79198203498 5391278.469438742, 168039.18698539666 5391277.793982674, 168030.74896799453 5391279.590081871));;residential;1;50.0;
roads.2055;MULTILINESTRING ((168055.8403812193 5391281.555045496, 168063.46576633866 5391287.603451763, 168068.76457410044 5391295.754990321, 168071.19133899975 5391305.180695447));;residential;1;50.0;
roads.2056;MULTILINESTRING ((168071.19133899975 5391305.180695447, 168068.76457410044 5391295.754990321, 168063.46576633866 5391287.603451763, 168055.8403812193 5391281.555045496));;residential;1;50.0;
roads.2057;MULTILINESTRING ((168030.74896799453 5391279.590081871, 168019.00476171583 5391262.626936676, 168011.54635583272 5391256.808815296, 167986.8334288766 5391241.841369438, 167944.49862652787 5391216.803573056));;residential;1;50.0;
roads.2058;MULTILINESTRING ((167944.49862652787 5391216.803573056, 167986.8334288766 5391241.841369438, 168011.54635583272 5391256.808815296, 168019.00476171583 5391262.626936676, 168030.74896799453 5391279.590081871));;residential;1;50.0;
roads.2059;MULTILINESTRING ((167468.48535194676 5391382.781938525, 167479.5616412807 5391393.435849356, 167485.08308802405 5391396.797820884));;service;1;50.0;
roads.2060;MULTILINESTRING ((167485.08308802405 5391396.797820884, 167479.5616412807 5391393.435849356, 167468.48535194676 5391382.781938525));;service;1;50.0;
roads.2061;MULTILINESTRING ((167485.08308802405 5391396.797820884, 167509.91846642006 5391411.888329103, 167530.04503035545 5391423.524770342));;service;1;50.0;
roads.2062;MULTILINESTRING ((167530.04503035545 5391423.524770342, 167509.91846642006 5391411.888329103, 167485.08308802405 5391396.797820884));;service;1;50.0;
roads.2063;MULTILINESTRING ((167530.04503035545 5391423.524770342, 167520.05967203132 5391433.441854489));;service;1;50.0;
roads.2064;MULTILINESTRING ((167520.05967203132 5391433.441854489, 167530.04503035545 5391423.524770342));;service;1;50.0;
roads.2065;MULTILINESTRING ((167520.05967203132 5391433.441854489, 167512.50107860644 5391435.88274835, 167513.2135233475 5391451.817656124));;service;1;50.0;
roads.2066;MULTILINESTRING ((167513.2135233475 5391451.817656124, 167512.50107860644 5391435.88274835, 167520.05967203132 5391433.441854489));;service;1;50.0;
roads.2067;MULTILINESTRING ((167580.6063430738 5391332.060894179, 167588.1204087023 5391323.264566988, 167591.71602825492 5391321.944351063, 167597.34879448905 5391322.466296872, 167621.5607837366 5391337.572035365));;footway;1;50.0;
roads.2068;MULTILINESTRING ((167621.5607837366 5391337.572035365, 167597.34879448905 5391322.466296872, 167591.71602825492 5391321.944351063, 167588.1204087023 5391323.264566988, 167580.6063430738 5391332.060894179));;footway;1;50.0;
